eps_date,ret,equity
2020-01-24,0.0847985743256061,1.0847985743256061
2020-01-28,0.015137399116620959,1.1012196033063144
2020-01-29,0.08631433179429811,1.196270637524481
2020-01-30,9.324935205881277e-06,1.1962817926706644
2020-01-31,-0.031286127481772154,1.158854768001047
2020-02-03,0.05158753942328295,1.2186372340311604
2020-02-04,-0.05553496865488052,1.1509602534375696
2020-02-05,-0.029569834405775697,1.1169265493357912
2020-02-06,-0.0074667822861283,1.1085867019623044
2020-02-07,0.0823266272273786,1.199852906123984
2020-02-12,0.0087261950782788,1.2103230566480616
2020-02-13,0.019181146159714335,1.2335384400981002
2020-02-18,0.0104065588393061,1.246375330455527
2020-02-20,0.0129133783846329,1.262470246706971
2020-02-21,-0.0256015177703571,1.2301490922513554
2020-02-22,-0.0991471627994378,1.1081832999343295
2020-02-24,-0.0834439805344572,1.0157120742259989
2020-02-25,-0.0618852764008351,0.9528544517688574
2020-02-26,-0.1932958857611751,0.7686716065127173
2020-03-03,-0.0873502871739648,0.7015279209413585
2020-03-05,-0.0361584337289679,0.6761617701029798
2020-03-12,-0.10164813610479113,0.6074311864666956
2020-03-17,-0.2831398627478996,0.43544320370172157
2020-03-19,-0.1725617193681964,0.3603023757837567
2020-03-24,0.0141481435781007,0.3653999855278761
2020-04-14,0.079721073027997,0.3945300644585729
2020-04-15,0.1017096114460812,0.43465756401845174
2020-04-16,0.1033609494587067,0.4795841825248075
2020-04-17,0.1404919024956963,0.546961876734561
2020-04-20,0.0614544596309289,0.5805751233080022
2020-04-21,0.1101342399601898,0.6445163232533225
2020-04-22,0.025467773302711966,0.6609307188638356
2020-04-23,0.09020216976325235,0.7205481037685397
2020-04-24,-0.007495579098586651,0.715147178462406
2020-04-28,0.007235601306606773,0.7203216983213049
2020-04-29,0.0136637329392888,0.7301639816375421
2020-04-30,0.040266787523859565,0.7595653395437164
2020-05-01,0.03862878460856427,0.7889064254410816
2020-05-02,-0.0281443304743803,0.7667031822901058
2020-05-04,0.1277550256740747,0.864653367027973
2020-05-05,0.1726970274171695,1.0139764332599508
2020-05-06,0.14405124253616067,1.160040998373431
2020-05-07,0.04512923360683123,1.2123927595825272
2020-05-11,0.0592347083356472,1.2842084910846487
2020-05-12,-0.0561387331406578,1.212114653306681
2020-05-13,0.1254413182931477,1.3641639133399126
2020-05-19,0.07036657188614985,1.460155451412437
2020-05-20,0.1236421993345333,1.6406922827953792
2020-05-21,0.10318543492075694,1.80998782956675
2020-05-22,0.2412502624192334,2.246647868425347
